Integer Column,Float Column,String Column,Bool Column,Datetime Column,Timedelta Column,Option Column,Complex Column
69,89.96512917241836,string85,False,2024-02-06 05:36:23.474174,6d 15h 23m 44s,option1,7.0+99.0i
11,54.179842666922035,string8,True,2024-01-04 05:36:23.474181,4d 3h 39m 3s,option3,168.0+76.0i
13,20.81879893263716,string41,True,2024-03-15 05:36:23.474189,5d 12h 58m 11s,option3,156.0+45.0i
98,67.6916736888789,string57,False,2023-12-30 05:36:23.474199,9d 11h 59m 36s,option2,113.0+56.0i
38,64.77809461505217,string86,False,2024-01-18 05:36:23.474206,0d 16h 54m 33s,option1,116.0+26.0i
40,13.08647507681025,string38,False,2024-03-07 05:36:23.474213,7d 17h 37m 41s,option2,36.0+48.0i
33,26.700423116264332,string47,True,2024-03-13 05:36:23.474220,6d 3h 49m 17s,option2,26.0+43.0i
34,6.947718467012538,string84,False,2024-01-04 05:36:23.474228,6d 10h 25m 8s,option1,184.0+54.0i
27,21.776186913144052,string91,False,2023-12-18 05:36:23.474235,4d 11h 36m 35s,option1,188.0+41.0i
90,14.098261810453225,string56,False,2024-03-09 05:36:23.474243,2d 12h 56m 1s,option1,50.0+78.0i
51,20.130392954981055,string7,True,2024-02-09 05:36:23.474251,6d 3h 55m 28s,option1,91.0+29.0i
89,68.86124744539858,string1,True,2023-12-10 05:36:23.474259,9d 18h 2m 14s,option2,195.0+69.0i
83,5.900474681845706,string9,False,2023-12-17 05:36:23.474267,8d 10h 19m 5s,option2,77.0+81.0i
21,11.083606909573431,string86,False,2024-01-19 05:36:23.474275,3d 3h 33m 26s,option1,45.0+80.0i
95,14.283190169750476,string38,True,2024-01-19 05:36:23.474283,8d 5h 15m 35s,option2,100.0+79.0i
29,32.33757097485527,string68,True,2024-01-28 05:36:23.474291,5d 22h 58m 59s,option3,147.0+22.0i
73,30.576280774342152,string47,False,2024-02-27 05:36:23.474299,6d 3h 25m 15s,option1,162.0+29.0i
19,26.251314746347305,string42,True,2024-02-11 05:36:23.474307,9d 3h 58m 45s,option3,10.0+18.0i
26,75.30312868980921,string93,True,2024-02-10 05:36:23.474315,4d 12h 23m 3s,option3,9.0+85.0i
25,99.80425598805196,string64,False,2024-01-03 05:36:23.474323,7d 1h 3m 9s,option3,26.0+40.0i
40,53.86381443925079,string58,False,2024-01-28 05:36:23.474331,0d 15h 39m 26s,option3,88.0+6.0i
29,94.47606907348026,string40,True,2024-02-28 05:36:23.474340,8d 15h 26m 50s,option3,123.0+57.0i
25,40.264401100480406,string66,True,2024-03-13 05:36:23.474348,2d 9h 57m 34s,option1,71.0+34.0i
19,11.56156223346863,string52,False,2023-12-20 05:36:23.474356,0d 12h 21m 2s,option3,171.0+99.0i
68,41.46860911751389,string62,False,2023-12-29 05:36:23.474364,8d 20h 57m 32s,option1,103.0+29.0i
45,30.31664956805464,string70,True,2024-01-28 05:36:23.474372,9d 3h 0m 53s,option2,139.0+42.0i
84,49.847289266628636,string59,False,2023-12-14 05:36:23.474381,3d 10h 3m 46s,option2,110.0+93.0i
46,66.04732401472589,string92,False,2024-03-04 05:36:23.474389,1d 12h 10m 57s,option3,7.0+52.0i
55,46.64397169608841,string96,True,2024-01-26 05:36:23.474397,0d 22h 45m 29s,option2,14.0+15.0i
1,93.58089069570474,string41,False,2024-03-01 05:36:23.474406,8d 18h 47m 3s,option1,70.0+49.0i
11,88.59171740763861,string74,False,2024-01-22 05:36:23.474414,7d 0h 36m 9s,option1,83.0+35.0i
68,70.49578192145351,string54,False,2024-01-02 05:36:23.474422,3d 1h 35m 41s,option3,45.0+27.0i
7,49.478806324090364,string8,True,2024-01-16 05:36:23.474430,5d 11h 33m 5s,option2,50.0+4.0i
92,14.037040899631231,string48,False,2023-12-10 05:36:23.474439,9d 5h 43m 45s,option3,162.0+95.0i
58,40.30435301098571,string70,False,2024-02-29 05:36:23.474447,9d 1h 18m 55s,option2,162.0+91.0i
71,70.7357524007162,string42,False,2024-01-07 05:36:23.474455,3d 5h 17m 38s,option3,179.0+39.0i
20,29.203666534819387,string29,False,2024-02-22 05:36:23.474463,7d 23h 43m 43s,option2,187.0+78.0i
35,11.294819676798623,string86,False,2023-12-15 05:36:23.474472,6d 8h 31m 57s,option1,126.0+24.0i
51,90.88194729355219,string12,False,2023-12-15 05:36:23.474479,6d 0h 33m 41s,option3,74.0+61.0i
21,71.19603017173891,string4,False,2024-01-11 05:36:23.474488,0d 7h 44m 58s,option3,46.0+46.0i
44,61.91236623687462,string19,False,2024-01-02 05:36:23.474496,5d 17h 17m 44s,option2,146.0+75.0i
1,79.45739165528273,string36,True,2024-01-31 05:36:23.474504,1d 5h 46m 6s,option3,90.0+71.0i
67,83.72895772076409,string47,False,2024-02-06 05:36:23.474512,7d 20h 1m 17s,option2,122.0+1.0i
98,48.86244081893131,string18,False,2023-12-27 05:36:23.474520,7d 4h 21m 40s,option3,48.0+98.0i
13,88.23763688953456,string28,False,2024-02-07 05:36:23.474528,9d 9h 20m 10s,option3,96.0+41.0i
16,91.72548205940944,string55,False,2024-03-08 05:36:23.474536,7d 23h 8m 49s,option3,102.0+49.0i
34,27.883558447053357,string74,False,2024-02-20 05:36:23.474544,5d 22h 55m 22s,option2,196.0+40.0i
24,61.14699061928863,string20,False,2024-02-26 05:36:23.474554,9d 10h 33m 35s,option1,69.0+40.0i
13,53.13181885322645,string72,True,2024-01-20 05:36:23.474562,6d 21h 30m 44s,option2,7.0+51.0i
6,54.25663213603834,string72,True,2024-01-09 05:36:23.474570,9d 13h 22m 35s,option1,101.0+48.0i
39,93.82864630249165,string44,True,2024-01-11 05:36:23.474578,9d 12h 27m 59s,option3,90.0+12.0i
2,31.21368156660987,string45,False,2024-01-25 05:36:23.474586,2d 2h 12m 41s,option2,136.0+30.0i
11,98.35996384522305,string47,True,2024-02-07 05:36:23.474594,0d 1h 11m 56s,option2,184.0+47.0i
7,90.31099026561898,string35,False,2023-12-25 05:36:23.474602,6d 22h 36m 53s,option2,14.0+68.0i
7,46.41356597273676,string34,False,2024-01-14 05:36:23.474610,7d 2h 26m 2s,option1,104.0+20.0i
39,81.92787309819845,string75,True,2024-03-10 05:36:23.474618,0d 15h 58m 20s,option1,146.0+41.0i
76,77.13565243769392,string70,False,2024-02-15 05:36:23.474626,1d 11h 25m 15s,option3,138.0+73.0i
86,68.1116019922336,string93,True,2023-12-12 05:36:23.474634,8d 3h 8m 45s,option3,77.0+89.0i
51,32.663555048932274,string47,True,2024-01-09 05:36:23.474642,4d 3h 47m 46s,option2,74.0+6.0i
52,20.44864819027444,string33,True,2024-02-19 05:36:23.474650,3d 0h 48m 45s,option1,122.0+64.0i
3,67.48124197981006,string84,True,2024-02-22 05:36:23.474658,4d 6h 16m 50s,option2,37.0+47.0i
77,84.45435634370733,string40,True,2024-01-22 05:36:23.474667,2d 7h 23m 20s,option3,120.0+20.0i
30,2.609026079059598,string31,True,2024-03-09 05:36:23.474675,2d 14h 6m 42s,option2,64.0+84.0i
10,64.6375341555427,string96,True,2024-02-02 05:36:23.474683,0d 18h 30m 38s,option2,186.0+8.0i
73,44.84442943759903,string48,False,2024-01-24 05:36:23.474691,8d 5h 45m 48s,option1,40.0+68.0i
6,89.91068775757138,string2,False,2023-12-18 05:36:23.474699,1d 23h 4m 8s,option1,81.0+11.0i
54,32.825820154566316,string33,True,2024-02-08 05:36:23.474707,0d 22h 1m 51s,option1,39.0+76.0i
66,47.94429641409855,string64,True,2024-02-19 05:36:23.474715,0d 6h 48m 58s,option1,83.0+89.0i
44,51.961943299483444,string46,False,2023-12-10 05:36:23.474723,4d 19h 26m 44s,option2,178.0+85.0i
80,14.903512615734245,string56,True,2024-02-03 05:36:23.474731,5d 20h 38m 43s,option3,10.0+7.0i
63,71.57633796719173,string65,True,2024-01-01 05:36:23.474739,8d 11h 45m 17s,option2,131.0+88.0i
77,83.217158166975,string86,False,2024-03-09 05:36:23.474748,5d 5h 55m 26s,option3,62.0+52.0i
48,6.733018412729764,string23,True,2024-02-06 05:36:23.474756,9d 13h 20m 4s,option1,72.0+68.0i
77,29.847493233153372,string28,False,2024-02-14 05:36:23.474764,9d 3h 58m 40s,option1,116.0+84.0i
22,4.766423471970733,string6,False,2024-01-13 05:36:23.474772,2d 7h 10m 27s,option1,110.0+40.0i
19,95.69786636413599,string36,False,2023-12-27 05:36:23.474781,3d 11h 0m 36s,option3,143.0+6.0i
90,67.04971324967853,string36,False,2024-01-01 05:36:23.474791,6d 16h 42m 54s,option2,20.0+67.0i
14,96.45584152602338,string68,True,2024-03-01 05:36:23.474799,4d 7h 1m 17s,option2,171.0+78.0i
95,53.61793355479947,string29,True,2024-01-02 05:36:23.474807,9d 2h 1m 38s,option1,153.0+33.0i
93,80.40478386566578,string92,True,2023-12-29 05:36:23.474815,0d 12h 0m 52s,option1,103.0+70.0i
86,38.06698440409426,string10,False,2023-12-16 05:36:23.474823,6d 0h 16m 27s,option2,44.0+56.0i
7,36.02808422469145,string44,False,2024-01-26 05:36:23.474831,5d 2h 24m 34s,option3,28.0+1.0i
49,38.44851389340813,string4,False,2024-01-13 05:36:23.474840,2d 5h 59m 48s,option3,18.0+80.0i
41,66.1283512389164,string12,False,2023-12-16 05:36:23.474848,8d 6h 13m 17s,option3,155.0+79.0i
27,36.58586195114357,string52,True,2024-02-10 05:36:23.474856,5d 18h 19m 2s,option3,153.0+67.0i
31,90.13637770881833,string87,True,2024-01-17 05:36:23.474864,8d 23h 17m 32s,option2,90.0+9.0i
6,98.34421163996537,string5,True,2024-02-28 05:36:23.474872,1d 11h 51m 18s,option1,183.0+63.0i
16,4.012225018363585,string30,True,2023-12-27 05:36:23.474880,1d 8h 41m 12s,option3,92.0+17.0i
64,20.168705749847152,string61,False,2024-02-21 05:36:23.474888,1d 14h 12m 0s,option1,115.0+20.0i
38,12.112749266151214,string45,False,2024-02-06 05:36:23.474897,1d 11h 39m 56s,option1,55.0+57.0i
60,5.194040662052883,string3,True,2024-02-21 05:36:23.474905,7d 8h 22m 12s,option1,123.0+63.0i
96,23.54635834138136,string95,False,2024-03-13 05:36:23.474913,2d 16h 33m 20s,option3,138.0+13.0i
97,45.23253871653903,string70,True,2024-03-07 05:36:23.474921,3d 19h 14m 5s,option2,182.0+79.0i
81,83.86204616357969,string48,False,2023-12-11 05:36:23.474929,0d 0h 47m 58s,option2,192.0+82.0i
33,22.960579020489615,string77,False,2023-12-22 05:36:23.474938,6d 18h 35m 28s,option3,5.0+24.0i
63,49.90058031055793,string18,False,2023-12-11 05:36:23.474945,6d 9h 1m 15s,option1,104.0+59.0i
11,93.0322552052287,string80,False,2023-12-26 05:36:23.474953,3d 20h 26m 59s,option1,162.0+6.0i
13,67.05425597188082,string57,False,2024-02-11 05:36:23.474961,9d 10h 15m 52s,option2,92.0+14.0i
94,80.00982295584375,string42,True,2023-12-24 05:36:23.474969,5d 21h 28m 38s,option3,61.0+86.0i
65,55.548403048363134,string25,False,2024-03-12 05:36:23.474978,7d 19h 6m 12s,option1,173.0+36.0i
30,98.06617942522237,string86,False,2024-01-19 05:36:23.474985,9d 20h 38m 36s,option1,79.0+19.0i
91,59.277553313465944,string4,True,2024-01-30 05:36:23.474993,6d 9h 20m 16s,option2,174.0+57.0i
23,5.505560682296562,string61,True,2023-12-31 05:36:23.475002,0d 12h 31m 47s,option3,120.0+56.0i
20,20.60029719403969,string47,True,2024-02-16 05:36:23.475013,3d 6h 36m 49s,option1,80.0+62.0i
6,41.072589266757646,string32,False,2024-03-06 05:36:23.475021,7d 18h 26m 51s,option3,176.0+63.0i
37,60.52644008480386,string71,False,2024-03-09 05:36:23.475029,0d 13h 53m 30s,option2,17.0+37.0i
84,77.42115587348702,string52,True,2024-02-20 05:36:23.475037,7d 20h 15m 2s,option2,183.0+65.0i
6,41.89552646448474,string98,True,2023-12-13 05:36:23.475046,4d 7h 17m 19s,option3,107.0+95.0i
93,71.29577219655317,string48,False,2023-12-18 05:36:23.475054,0d 4h 55m 39s,option3,41.0+46.0i
77,79.19708080780337,string12,False,2024-01-27 05:36:23.475062,2d 6h 45m 35s,option2,139.0+25.0i
27,32.408759527748295,string63,False,2024-02-27 05:36:23.475070,5d 8h 13m 15s,option2,147.0+34.0i
84,97.94775376354603,string9,False,2024-01-22 05:36:23.475079,2d 12h 27m 19s,option2,42.0+7.0i
13,65.31599302834772,string63,False,2024-02-15 05:36:23.475086,0d 10h 10m 53s,option2,186.0+67.0i
8,88.21880801782699,string4,True,2024-01-07 05:36:23.475094,0d 4h 3m 40s,option2,119.0+81.0i
53,56.03783119205207,string56,True,2024-01-26 05:36:23.475103,9d 23h 0m 35s,option1,159.0+61.0i
81,74.41870760808004,string55,True,2024-02-09 05:36:23.475111,9d 17h 5m 33s,option1,111.0+64.0i
30,77.28386210002017,string42,False,2024-03-06 05:36:23.475119,6d 11h 45m 5s,option1,82.0+32.0i
1,90.91658954422333,string55,False,2023-12-29 05:36:23.475127,8d 15h 21m 13s,option3,188.0+22.0i
88,15.88462593026566,string26,False,2024-02-02 05:36:23.475135,7d 2h 29m 11s,option2,190.0+88.0i
80,56.2700589927556,string7,False,2024-01-24 05:36:23.475144,5d 13h 43m 2s,option3,190.0+29.0i
75,43.40947279747977,string72,False,2024-03-13 05:36:23.475152,9d 7h 15m 0s,option1,12.0+74.0i
4,92.39274309620029,string64,True,2024-02-29 05:36:23.475160,6d 17h 12m 16s,option3,132.0+81.0i
62,11.40437473065092,string94,True,2024-02-21 05:36:23.475168,7d 7h 46m 4s,option3,180.0+74.0i
68,98.27481497941037,string70,False,2024-01-23 05:36:23.475176,0d 3h 37m 14s,option2,148.0+68.0i
17,87.66968108523633,string39,False,2024-01-01 05:36:23.475184,2d 16h 31m 51s,option2,33.0+74.0i
74,8.308801874860604,string68,True,2024-03-17 05:36:23.475193,7d 23h 12m 37s,option1,107.0+15.0i
85,49.60567216850697,string8,True,2023-12-12 05:36:23.475202,8d 7h 50m 12s,option2,58.0+48.0i
57,72.03839052104007,string44,False,2024-01-07 05:36:23.475210,9d 3h 0m 30s,option3,60.0+89.0i
63,74.07700302341459,string24,True,2024-02-05 05:36:23.475218,1d 18h 55m 28s,option1,149.0+98.0i
57,90.74291839855417,string89,False,2023-12-25 05:36:23.475226,0d 9h 2m 35s,option3,85.0+89.0i
49,80.18667812264879,string30,False,2023-12-15 05:36:23.475234,9d 2h 8m 44s,option2,8.0+77.0i
18,31.78210765406486,string52,True,2023-12-21 05:36:23.475242,0d 18h 36m 20s,option2,139.0+73.0i
58,50.34504380038278,string18,False,2024-02-21 05:36:23.475251,0d 21h 11m 47s,option3,2.0+93.0i
10,70.47679053064955,string57,False,2023-12-24 05:36:23.475259,0d 8h 49m 44s,option2,93.0+39.0i
63,14.70524729507079,string44,False,2024-02-02 05:36:23.475267,8d 16h 34m 37s,option1,157.0+70.0i
80,20.205088962419534,string34,True,2024-01-05 05:36:23.475275,3d 13h 40m 57s,option2,34.0+69.0i
79,48.62320236287739,string49,True,2024-02-08 05:36:23.475283,7d 6h 4m 52s,option1,39.0+47.0i
34,30.52633407184576,string79,False,2023-12-22 05:36:23.475291,7d 15h 26m 7s,option3,11.0+32.0i
5,86.3933657286254,string43,True,2024-01-27 05:36:23.475299,4d 19h 26m 25s,option1,149.0+93.0i
17,59.04145483054118,string81,False,2024-03-02 05:36:23.475307,9d 20h 31m 46s,option1,8.0+29.0i
72,35.5178545741184,string2,False,2024-03-13 05:36:23.475315,7d 22h 2m 55s,option1,23.0+11.0i
63,85.0344695348366,string54,True,2024-01-02 05:36:23.475323,4d 13h 25m 29s,option1,134.0+63.0i
24,80.68296640686964,string65,False,2024-02-20 05:36:23.475331,1d 18h 22m 4s,option2,79.0+67.0i
92,99.83713283282768,string57,True,2024-01-02 05:36:23.475339,2d 23h 59m 51s,option2,85.0+7.0i
8,84.88346114503975,string16,False,2024-02-20 05:36:23.475347,0d 7h 17m 2s,option1,75.0+45.0i
23,42.03119694576229,string81,False,2024-01-01 05:36:23.475355,8d 14h 20m 32s,option1,115.0+5.0i
99,13.622389295228858,string73,False,2024-02-18 05:36:23.475363,7d 11h 14m 14s,option3,68.0+68.0i
31,84.22344991184731,string21,False,2024-03-17 05:36:23.475371,4d 8h 45m 53s,option2,93.0+81.0i
81,6.916033878079004,string62,True,2024-01-08 05:36:23.475380,9d 17h 49m 23s,option2,80.0+20.0i
28,35.67684952714056,string64,False,2024-01-20 05:36:23.475388,8d 9h 51m 40s,option2,72.0+75.0i
48,92.05406009635611,string55,True,2024-03-04 05:36:23.475396,9d 10h 52m 15s,option3,59.0+68.0i
12,96.11588087106497,string44,True,2024-02-24 05:36:23.475405,8d 7h 38m 4s,option2,124.0+37.0i
88,64.41589475860061,string26,True,2023-12-20 05:36:23.475413,1d 10h 57m 53s,option3,17.0+77.0i
79,69.17618338138764,string1,True,2024-01-16 05:36:23.475421,2d 2h 47m 4s,option1,30.0+38.0i
31,5.202994383826726,string50,False,2023-12-18 05:36:23.475429,4d 2h 53m 34s,option1,177.0+95.0i
91,51.93355376786524,string40,False,2024-01-15 05:36:23.475437,2d 12h 5m 53s,option3,95.0+74.0i
35,55.13994970182778,string3,True,2024-03-12 05:36:23.475445,3d 21h 16m 35s,option1,16.0+72.0i
55,34.669973866287,string71,True,2023-12-26 05:36:23.475453,9d 6h 28m 11s,option2,103.0+87.0i
82,7.79108664063455,string4,True,2024-02-02 05:36:23.475461,9d 0h 18m 37s,option1,171.0+19.0i
36,23.661852372715007,string31,True,2023-12-16 05:36:23.475470,6d 14h 11m 37s,option1,24.0+81.0i
72,36.440409749258436,string14,True,2024-01-10 05:36:23.475478,7d 7h 23m 24s,option2,181.0+63.0i
60,44.07905666511663,string21,False,2024-02-23 05:36:23.475486,1d 16h 56m 28s,option1,57.0+7.0i
38,59.50174582782335,string76,True,2024-03-08 05:36:23.475494,2d 23h 21m 18s,option3,171.0+50.0i
69,72.5167603511254,string12,True,2024-01-26 05:36:23.475502,8d 6h 46m 15s,option2,109.0+57.0i
54,32.445555454120665,string6,False,2024-03-12 05:36:23.475510,7d 5h 33m 21s,option1,190.0+60.0i
14,33.56642223197933,string17,False,2023-12-18 05:36:23.475518,4d 2h 29m 2s,option2,122.0+87.0i
20,2.9494726296466682,string78,True,2024-02-13 05:36:23.475527,2d 22h 59m 59s,option2,159.0+31.0i
9,5.046611149307813,string63,True,2024-03-16 05:36:23.475535,1d 19h 9m 22s,option3,172.0+11.0i
97,26.524347736545103,string9,True,2024-01-14 05:36:23.475543,7d 3h 33m 24s,option3,114.0+54.0i
82,74.2842547698207,string28,False,2023-12-12 05:36:23.475551,3d 12h 39m 26s,option1,194.0+86.0i
70,63.20306920701731,string7,False,2023-12-24 05:36:23.475559,5d 20h 31m 38s,option2,55.0+46.0i
2,77.20911304710563,string43,True,2024-01-16 05:36:23.475568,4d 19h 5m 47s,option1,93.0+72.0i
30,77.12302418526735,string5,False,2023-12-17 05:36:23.475576,7d 15h 34m 13s,option2,86.0+33.0i
6,85.80017929926082,string16,True,2024-01-01 05:36:23.475584,8d 21h 55m 47s,option3,79.0+89.0i
81,72.31160733270147,string61,False,2024-02-15 05:36:23.475592,3d 16h 11m 34s,option1,179.0+11.0i
41,97.92208098108146,string1,False,2023-12-17 05:36:23.475600,8d 21h 49m 22s,option1,172.0+9.0i
23,89.98369671087991,string40,True,2024-01-19 05:36:23.475609,8d 1h 51m 39s,option2,185.0+13.0i
31,59.084999456100185,string38,True,2024-03-14 05:36:23.475618,0d 18h 16m 5s,option3,187.0+27.0i
20,59.227609378626,string7,False,2023-12-24 05:36:23.475626,4d 10h 21m 6s,option3,6.0+52.0i
5,4.39243699487072,string94,True,2024-03-07 05:36:23.475634,7d 16h 39m 55s,option3,195.0+26.0i
21,99.85413119312707,string59,False,2024-01-26 05:36:23.475642,4d 8h 56m 42s,option3,92.0+37.0i
75,14.026023739248037,string26,False,2024-01-04 05:36:23.475650,4d 3h 27m 35s,option3,108.0+56.0i
68,74.2943724665276,string77,True,2024-01-08 05:36:23.475659,1d 6h 34m 28s,option2,117.0+58.0i
87,82.28050431730658,string65,False,2024-03-04 05:36:23.475667,4d 22h 9m 31s,option2,182.0+35.0i
61,37.93239840121512,string63,False,2024-01-17 05:36:23.475675,9d 2h 5m 31s,option3,112.0+31.0i
94,20.48835341186606,string53,False,2023-12-27 05:36:23.475683,8d 21h 48m 30s,option1,122.0+77.0i
42,10.777228792264948,string51,True,2024-01-19 05:36:23.475691,4d 13h 56m 34s,option3,193.0+20.0i
41,75.1119945771282,string50,False,2024-02-01 05:36:23.475700,9d 12h 5m 32s,option2,67.0+77.0i
61,45.81269939136387,string29,True,2024-02-21 05:36:23.475708,9d 4h 35m 23s,option1,31.0+24.0i
82,71.65805814111243,string72,True,2024-03-14 05:36:23.475716,2d 18h 10m 48s,option2,194.0+71.0i
52,91.62535723632826,string66,False,2024-01-13 05:36:23.475724,0d 22h 50m 37s,option3,14.0+25.0i
41,15.511789878954612,string51,True,2023-12-30 05:36:23.475732,1d 23h 9m 46s,option2,18.0+54.0i
60,91.99792907165616,string8,True,2024-03-03 05:36:23.475740,4d 11h 27m 48s,option3,50.0+40.0i
95,41.75101949133523,string27,True,2023-12-21 05:36:23.475748,3d 5h 27m 54s,option3,180.0+19.0i
30,31.221433979831616,string41,False,2024-01-07 05:36:23.475756,5d 5h 33m 48s,option2,115.0+29.0i
98,94.36316379967514,string62,True,2024-03-02 05:36:23.475764,7d 19h 35m 49s,option2,78.0+92.0i
95,99.07451756803354,string49,True,2024-03-12 05:36:23.475772,4d 8h 53m 11s,option3,173.0+11.0i
38,20.690329558977368,string23,False,2024-01-23 05:36:23.475780,8d 22h 13m 55s,option3,100.0+67.0i
89,66.02699634824634,string15,True,2024-03-17 05:36:23.475789,5d 16h 52m 3s,option3,64.0+76.0i
17,11.543036063334975,string64,True,2024-01-06 05:36:23.475797,8d 11h 37m 54s,option2,41.0+20.0i
40,65.44048638189307,string96,True,2024-01-16 05:36:23.475805,5d 21h 11m 42s,option3,120.0+21.0i
30,82.90400954980912,string86,False,2023-12-27 05:36:23.475814,0d 13h 32m 7s,option1,97.0+48.0i
66,68.76535610588269,string53,True,2024-02-14 05:36:23.475822,7d 8h 2m 46s,option1,125.0+96.0i
24,42.31598106419698,string8,True,2024-01-19 05:36:23.475831,1d 23h 31m 38s,option2,129.0+47.0i
73,38.92356959681319,string37,True,2024-02-17 05:36:23.475839,0d 15h 30m 0s,option3,103.0+75.0i
1,39.91911910711829,string81,False,2024-02-15 05:36:23.475847,6d 21h 12m 21s,option2,13.0+80.0i
88,59.38146998129939,string71,False,2023-12-29 05:36:23.475855,7d 13h 0m 13s,option1,64.0+79.0i
38,88.27515973717706,string21,False,2024-01-02 05:36:23.475863,0d 21h 12m 37s,option1,199.0+20.0i
64,92.97754956960802,string39,True,2024-02-15 05:36:23.475872,1d 5h 33m 46s,option1,111.0+65.0i
27,6.299432400524493,string5,False,2024-02-28 05:36:23.475880,5d 9h 23m 20s,option2,76.0+26.0i
90,18.98061706992314,string17,True,2023-12-22 05:36:23.475888,7d 2h 0m 19s,option2,16.0+37.0i
90,12.110207267000563,string99,True,2024-01-06 05:36:23.475897,8d 11h 34m 45s,option2,110.0+91.0i
7,20.140129435924482,string57,False,2024-01-15 05:36:23.475905,2d 16h 26m 3s,option2,170.0+34.0i
89,35.31417325030801,string15,True,2024-02-27 05:36:23.475913,0d 7h 35m 55s,option3,79.0+7.0i
80,51.14663657963976,string16,True,2024-01-08 05:36:23.475921,1d 21h 53m 23s,option3,165.0+87.0i
42,63.316661473906066,string89,True,2024-01-28 05:36:23.475933,0d 3h 3m 38s,option1,155.0+28.0i
18,73.48207969483045,string15,True,2024-01-13 05:36:23.475942,0d 17h 55m 38s,option1,60.0+76.0i
81,89.1210425971949,string11,False,2024-03-16 05:36:23.475950,8d 7h 26m 18s,option3,160.0+4.0i
44,98.91975528574929,string5,True,2024-01-27 05:36:23.475958,6d 1h 8m 36s,option1,14.0+96.0i
70,66.62279137715487,string85,True,2024-01-24 05:36:23.475966,9d 5h 27m 24s,option3,15.0+64.0i
20,84.69108734810854,string53,True,2024-01-17 05:36:23.475974,2d 1h 51m 33s,option2,119.0+44.0i
23,78.02584584554519,string76,True,2024-01-19 05:36:23.475982,3d 8h 55m 9s,option3,147.0+11.0i
12,31.445671882652483,string54,True,2023-12-30 05:36:23.475990,4d 7h 11m 12s,option2,124.0+59.0i
12,87.69353475325738,string94,True,2024-01-20 05:36:23.475998,1d 3h 32m 0s,option1,39.0+64.0i
34,5.233550656832086,string68,False,2024-02-28 05:36:23.476006,3d 11h 51m 28s,option3,65.0+33.0i
8,1.0363670313943283,string45,True,2024-02-05 05:36:23.476014,1d 4h 57m 22s,option2,182.0+66.0i
27,28.099530309457958,string91,True,2024-03-11 05:36:23.476022,6d 22h 1m 45s,option1,79.0+62.0i
49,46.74765543311754,string92,True,2024-02-03 05:36:23.476030,1d 8h 23m 47s,option2,68.0+22.0i
72,64.19792660506705,string3,True,2024-02-14 05:36:23.476038,0d 6h 22m 11s,option1,132.0+89.0i
55,11.075256387909935,string61,False,2024-01-02 05:36:23.476047,3d 12h 3m 42s,option3,11.0+69.0i
97,67.62800324964915,string67,False,2023-12-21 05:36:23.476055,8d 2h 11m 8s,option2,15.0+60.0i
83,80.37977083890976,string24,False,2024-02-22 05:36:23.476063,1d 19h 36m 52s,option1,163.0+72.0i
88,19.345979038357314,string29,True,2024-01-27 05:36:23.476071,3d 19h 35m 52s,option1,47.0+20.0i
22,42.09740022834759,string54,False,2024-03-09 05:36:23.476079,7d 10h 45m 57s,option1,11.0+90.0i
3,52.47851400537767,string19,True,2023-12-25 05:36:23.476088,3d 18h 47m 49s,option3,196.0+24.0i
9,45.72889479036358,string60,True,2024-03-15 05:36:23.476096,2d 3h 9m 42s,option3,82.0+95.0i
11,80.18316315795859,string66,False,2024-02-18 05:36:23.476104,2d 22h 5m 26s,option1,23.0+4.0i
6,96.09171741381375,string69,True,2024-02-08 05:36:23.476112,7d 15h 22m 55s,option3,125.0+41.0i
39,80.09636323680982,string37,True,2024-01-31 05:36:23.476120,1d 11h 57m 34s,option2,9.0+22.0i
39,8.721288969706633,string82,True,2024-02-03 05:36:23.476128,3d 8h 27m 1s,option1,189.0+47.0i
66,80.68862164375359,string25,False,2023-12-11 05:36:23.476137,7d 18h 44m 18s,option1,71.0+79.0i
60,7.593036891319565,string90,True,2024-03-04 05:36:23.476145,7d 8h 0m 51s,option3,21.0+49.0i
